family,stream,candidate,mode,condition,target,expected,completed,nrmse,coverage95,interval_width
N7,discovery,g-0.3_w-0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.22952892845936784,0.87109375,0.011396155925026463
N7,discovery,g-0.3_w-0.5,fNIRS_only,outliers,r,16,16,1.0072194046721905,0.8515625,0.23959102459251277
N7,discovery,g-0.3_w-0.5,fNIRS_only,outliers,clean_EEG,16,16,1.0072194046721905,0.8515625,0.23959102459251277
N7,discovery,g-0.3_w-0.5,fNIRS_only,outliers,clean_HbO,16,16,0.2053116783885176,0.859375,0.03128304831985969
N7,discovery,g-0.3_w-0.5,fNIRS_only,outliers,clean_HbR,16,16,0.22405262275076865,0.9052734375,0.011079890136270549
N7,discovery,g-0.3_w-0.5,fNIRS_only,independent_pairing,r,16,16,2.1195910330006282,0.611328125,0.23979286816674422
N7,discovery,g-0.3_w-0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,2.1195910330006282,0.611328125,0.23979286816674422
N7,discovery,g-0.3_w-0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.21730057066830566,0.8427734375,0.030833310962439305
N7,discovery,g-0.3_w-0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.23472216938170234,0.9013671875,0.010858030888703633
N7,discovery,g-0.3_w-0.25,full,matched_student_t,r,16,16,0.568878726724736,0.94140625,0.16007956114269256
N7,discovery,g-0.3_w-0.25,full,matched_student_t,clean_EEG,16,16,0.568878726724736,0.94140625,0.16007956114269256
N7,discovery,g-0.3_w-0.25,full,matched_student_t,clean_HbO,16,16,0.19277017805977031,0.865234375,0.02960503039190726
N7,discovery,g-0.3_w-0.25,full,matched_student_t,clean_HbR,16,16,0.20221678499015927,0.9013671875,0.010630271504547402
N7,discovery,g-0.3_w-0.25,full,combined,r,16,16,0.7807734693495386,0.8115234375,0.15830564431969452
N7,discovery,g-0.3_w-0.25,full,combined,clean_EEG,16,16,0.7555209695750522,0.822265625,0.15830564431969452
N7,discovery,g-0.3_w-0.25,full,combined,clean_HbO,16,16,0.3857728038755597,0.822265625,0.02654885162965831
N7,discovery,g-0.3_w-0.25,full,combined,clean_HbR,16,16,0.6119887315821532,0.703125,0.009738533418103809
N7,discovery,g-0.3_w-0.25,full,drift,r,16,16,0.7282545395599143,0.8935546875,0.1600396332855391
N7,discovery,g-0.3_w-0.25,full,drift,clean_EEG,16,16,0.7282545395599143,0.8935546875,0.1600396332855391
N7,discovery,g-0.3_w-0.25,full,drift,clean_HbO,16,16,0.33524455440079404,0.59765625,0.030039586073768172
N7,discovery,g-0.3_w-0.25,full,drift,clean_HbR,16,16,0.27636933484237347,0.8330078125,0.010573036876212763
N7,discovery,g-0.3_w-0.25,full,correlated_hb,r,16,16,0.6119521134954314,0.9287109375,0.15942486075778908
N7,discovery,g-0.3_w-0.25,full,correlated_hb,clean_EEG,16,16,0.6119521134954314,0.9287109375,0.15942486075778908
N7,discovery,g-0.3_w-0.25,full,correlated_hb,clean_HbO,16,16,0.19297359071462525,0.8759765625,0.03144913236466214
N7,discovery,g-0.3_w-0.25,full,correlated_hb,clean_HbR,16,16,0.21144559553812967,0.9052734375,0.011117898160732503
N7,discovery,g-0.3_w-0.25,full,outliers,r,16,16,0.6191263676085201,0.9111328125,0.16045670529351796
N7,discovery,g-0.3_w-0.25,full,outliers,clean_EEG,16,16,0.6191263676085201,0.9111328125,0.16045670529351796
N7,discovery,g-0.3_w-0.25,full,outliers,clean_HbO,16,16,0.20181898430107698,0.8515625,0.030098669274578826
N7,discovery,g-0.3_w-0.25,full,outliers,clean_HbR,16,16,0.22381340146969791,0.8984375,0.01085821434641231
N7,discovery,g-0.3_w-0.25,full,independent_pairing,r,16,16,1.3556806392496232,0.650390625,0.15953690172242557
N7,discovery,g-0.3_w-0.25,full,independent_pairing,clean_EEG,16,16,1.3556806392496232,0.650390625,0.15953690172242557
N7,discovery,g-0.3_w-0.25,full,independent_pairing,clean_HbO,16,16,0.34564616483422933,0.701171875,0.032458461298289734
N7,discovery,g-0.3_w-0.25,full,independent_pairing,clean_HbR,16,16,0.32585726251819924,0.7939453125,0.011314297678959284
N7,discovery,g-0.3_w-0.25,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w-0.25,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w-0.25,EEG_only,matched_student_t,clean_HbO,16,16,0.6759485360728461,0.7255859375,0.0837057384774583
N7,discovery,g-0.3_w-0.25,EEG_only,matched_student_t,clean_HbR,16,16,0.6803926133776367,0.7578125,0.026402362921472917
N7,discovery,g-0.3_w-0.25,EEG_only,combined,r,16,16,0.9983930142319078,0.6865234375,0.1722602519706394
N7,discovery,g-0.3_w-0.25,EEG_only,combined,clean_EEG,16,16,0.6118211102649961,0.943359375,0.1722602519706394
N7,discovery,g-0.3_w-0.25,EEG_only,combined,clean_HbO,16,16,1.692955451639646,0.6376953125,0.08192687146394277
N7,discovery,g-0.3_w-0.25,EEG_only,combined,clean_HbR,16,16,2.0498117448937556,0.681640625,0.025764346481062766
N7,discovery,g-0.3_w-0.25,EEG_only,drift,r,16,16,0.7362108757636971,0.9130859375,0.17320708312191946
N7,discovery,g-0.3_w-0.25,EEG_only,drift,clean_EEG,16,16,0.7362108757636971,0.9130859375,0.17320708312191946
N7,discovery,g-0.3_w-0.25,EEG_only,drift,clean_HbO,16,16,0.7305459574590806,0.7705078125,0.07955384893334162
N7,discovery,g-0.3_w-0.25,EEG_only,drift,clean_HbR,16,16,0.7113197577264039,0.7666015625,0.024672771465679456
N7,discovery,g-0.3_w-0.25,EEG_only,correlated_hb,r,16,16,0.6015059812457975,0.9619140625,0.17174688474374306
N7,discovery,g-0.3_w-0.25,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457975,0.9619140625,0.17174688474374306
N7,discovery,g-0.3_w-0.25,EEG_only,correlated_hb,clean_HbO,16,16,0.607069036030829,0.76953125,0.08080889798180399
N7,discovery,g-0.3_w-0.25,EEG_only,correlated_hb,clean_HbR,16,16,0.593359625512536,0.8037109375,0.025405139554354313
N7,discovery,g-0.3_w-0.25,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N7,discovery,g-0.3_w-0.25,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N7,discovery,g-0.3_w-0.25,EEG_only,outliers,clean_HbO,16,16,0.7574470255452754,0.705078125,0.08403151659471833
N7,discovery,g-0.3_w-0.25,EEG_only,outliers,clean_HbR,16,16,0.7854094849270644,0.7216796875,0.02654782419511728
N7,discovery,g-0.3_w-0.25,EEG_only,independent_pairing,r,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w-0.25,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485364,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w-0.25,EEG_only,independent_pairing,clean_HbO,16,16,1.96751787859184,0.4306640625,0.08075102640890525
N7,discovery,g-0.3_w-0.25,EEG_only,independent_pairing,clean_HbR,16,16,2.012438618408793,0.4873046875,0.025354090925811482
N7,discovery,g-0.3_w-0.25,fNIRS_only,matched_student_t,r,16,16,0.821266901802407,0.90625,0.21886719140125843
N7,discovery,g-0.3_w-0.25,fNIRS_only,matched_student_t,clean_EEG,16,16,0.821266901802407,0.90625,0.21886719140125843
N7,discovery,g-0.3_w-0.25,fNIRS_only,matched_student_t,clean_HbO,16,16,0.18576632293583847,0.9140625,0.0321162398741026
N7,discovery,g-0.3_w-0.25,fNIRS_only,matched_student_t,clean_HbR,16,16,0.17964595540454947,0.9462890625,0.011083781083004634
N7,discovery,g-0.3_w-0.25,fNIRS_only,combined,r,16,16,0.9091223687044372,0.884765625,0.21421013670914107
N7,discovery,g-0.3_w-0.25,fNIRS_only,combined,clean_EEG,16,16,1.1075401410703538,0.76171875,0.21421013670914107
N7,discovery,g-0.3_w-0.25,fNIRS_only,combined,clean_HbO,16,16,0.36494437960828474,0.83203125,0.0280036953667522
N7,discovery,g-0.3_w-0.25,fNIRS_only,combined,clean_HbR,16,16,0.6017457678595155,0.7333984375,0.00999769366786941
N7,discovery,g-0.3_w-0.25,fNIRS_only,drift,r,16,16,0.8758012741819428,0.9169921875,0.22021041088080442
N7,discovery,g-0.3_w-0.25,fNIRS_only,drift,clean_EEG,16,16,0.8758012741819428,0.9169921875,0.22021041088080442
N7,discovery,g-0.3_w-0.25,fNIRS_only,drift,clean_HbO,16,16,0.33738339957284436,0.623046875,0.03246061094289987
N7,discovery,g-0.3_w-0.25,fNIRS_only,drift,clean_HbR,16,16,0.28105968177537943,0.8212890625,0.011007924613661962
N7,discovery,g-0.3_w-0.25,fNIRS_only,correlated_hb,r,16,16,0.8449977630080352,0.9208984375,0.22107855271782778
N7,discovery,g-0.3_w-0.25,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8449977630080352,0.9208984375,0.22107855271782778
N7,discovery,g-0.3_w-0.25,fNIRS_only,correlated_hb,clean_HbO,16,16,0.19769637507893928,0.923828125,0.03414067365340681
N7,discovery,g-0.3_w-0.25,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21657697331310583,0.8994140625,0.011628523932645435
N7,discovery,g-0.3_w-0.25,fNIRS_only,outliers,r,16,16,0.8002343178757412,0.9140625,0.2189374826597072
N7,discovery,g-0.3_w-0.25,fNIRS_only,outliers,clean_EEG,16,16,0.8002343178757412,0.9140625,0.2189374826597072
N7,discovery,g-0.3_w-0.25,fNIRS_only,outliers,clean_HbO,16,16,0.18599748492039503,0.9208984375,0.03249055760148327
N7,discovery,g-0.3_w-0.25,fNIRS_only,outliers,clean_HbR,16,16,0.2080968424329758,0.939453125,0.011290284878290084
N7,discovery,g-0.3_w-0.25,fNIRS_only,independent_pairing,r,16,16,2.064069281871376,0.5732421875,0.21918932505043567
N7,discovery,g-0.3_w-0.25,fNIRS_only,independent_pairing,clean_EEG,16,16,2.064069281871376,0.5732421875,0.21918932505043567
N7,discovery,g-0.3_w-0.25,fNIRS_only,independent_pairing,clean_HbO,16,16,0.19652044946181202,0.900390625,0.03203116963436818
N7,discovery,g-0.3_w-0.25,fNIRS_only,independent_pairing,clean_HbR,16,16,0.2147781710628351,0.9404296875,0.01106587979850591
N7,discovery,g-0.3_w0,full,matched_student_t,r,16,16,0.5381013350451407,0.94140625,0.15430089346531095
N7,discovery,g-0.3_w0,full,matched_student_t,clean_EEG,16,16,0.5381013350451407,0.94140625,0.15430089346531095
N7,discovery,g-0.3_w0,full,matched_student_t,clean_HbO,16,16,0.16181711382667824,0.94140625,0.03062299152394924
N7,discovery,g-0.3_w0,full,matched_student_t,clean_HbR,16,16,0.1749971050635265,0.9404296875,0.010797925670183617
N7,discovery,g-0.3_w0,full,combined,r,16,16,0.782279845619597,0.8037109375,0.1525845185227367
N7,discovery,g-0.3_w0,full,combined,clean_EEG,16,16,0.8292496007385463,0.734375,0.1525845185227367
N7,discovery,g-0.3_w0,full,combined,clean_HbO,16,16,0.39237931659086384,0.8369140625,0.02796410413538595
N7,discovery,g-0.3_w0,full,combined,clean_HbR,16,16,0.6279996435138817,0.7109375,0.009956585129601146
N7,discovery,g-0.3_w0,full,drift,r,16,16,0.6838811715086839,0.9013671875,0.1543834794162382
N7,discovery,g-0.3_w0,full,drift,clean_EEG,16,16,0.6838811715086839,0.9013671875,0.1543834794162382
N7,discovery,g-0.3_w0,full,drift,clean_HbO,16,16,0.3333278196234562,0.6083984375,0.03109226228299153
N7,discovery,g-0.3_w0,full,drift,clean_HbR,16,16,0.26766323159694516,0.8349609375,0.010745103452491803
N7,discovery,g-0.3_w0,full,correlated_hb,r,16,16,0.5849363707690394,0.9306640625,0.15419120059102767
N7,discovery,g-0.3_w0,full,correlated_hb,clean_EEG,16,16,0.5849363707690394,0.9306640625,0.15419120059102767
N7,discovery,g-0.3_w0,full,correlated_hb,clean_HbO,16,16,0.17704270144058956,0.9443359375,0.032758265024195064
N7,discovery,g-0.3_w0,full,correlated_hb,clean_HbR,16,16,0.19625113743627365,0.9306640625,0.011339759299025167
N7,discovery,g-0.3_w0,full,outliers,r,16,16,0.5810950765752423,0.927734375,0.1547287440668561
N7,discovery,g-0.3_w0,full,outliers,clean_EEG,16,16,0.5810950765752423,0.927734375,0.1547287440668561
N7,discovery,g-0.3_w0,full,outliers,clean_HbO,16,16,0.17861362784399246,0.9228515625,0.03124259188316829
N7,discovery,g-0.3_w0,full,outliers,clean_HbR,16,16,0.20317092249780833,0.9482421875,0.011043697050340206
N7,discovery,g-0.3_w0,full,independent_pairing,r,16,16,1.504317040925203,0.5859375,0.15475041241120285
N7,discovery,g-0.3_w0,full,independent_pairing,clean_EEG,16,16,1.504317040925203,0.5859375,0.15475041241120285
N7,discovery,g-0.3_w0,full,independent_pairing,clean_HbO,16,16,0.33435327186443264,0.7373046875,0.03417644403827904
N7,discovery,g-0.3_w0,full,independent_pairing,clean_HbR,16,16,0.3094666546426552,0.8505859375,0.01164125386734952
N7,discovery,g-0.3_w0,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w0,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196844
N7,discovery,g-0.3_w0,EEG_only,matched_student_t,clean_HbO,16,16,0.5810519920749622,0.8017578125,0.0829938095192792
N7,discovery,g-0.3_w0,EEG_only,matched_student_t,clean_HbR,16,16,0.5830849034756993,0.8115234375,0.025765251528678142
N7,discovery,g-0.3_w0,EEG_only,combined,r,16,16,0.9983930142319078,0.6865234375,0.1722602519706394
N7,discovery,g-0.3_w0,EEG_only,combined,clean_EEG,16,16,0.611821110264996,0.943359375,0.1722602519706394
N7,discovery,g-0.3_w0,EEG_only,combined,clean_HbO,16,16,1.8485144185075657,0.6259765625,0.08111701488350467
N7,discovery,g-0.3_w0,EEG_only,combined,clean_HbR,16,16,2.217800382081397,0.6796875,0.025105205163713288
N7,discovery,g-0.3_w0,EEG_only,drift,r,16,16,0.7362108757636971,0.9130859375,0.17320708312191954
N7,discovery,g-0.3_w0,EEG_only,drift,clean_EEG,16,16,0.7362108757636971,0.9130859375,0.17320708312191954
N7,discovery,g-0.3_w0,EEG_only,drift,clean_HbO,16,16,0.6533281429659828,0.8193359375,0.07899440380405812
N7,discovery,g-0.3_w0,EEG_only,drift,clean_HbR,16,16,0.6237312616984709,0.845703125,0.02401338228251177
N7,discovery,g-0.3_w0,EEG_only,correlated_hb,r,16,16,0.6015059812457976,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457976,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0,EEG_only,correlated_hb,clean_HbO,16,16,0.5643870282261363,0.8095703125,0.0798303897779976
N7,discovery,g-0.3_w0,EEG_only,correlated_hb,clean_HbR,16,16,0.5603725599625514,0.8037109375,0.02462919835247399
N7,discovery,g-0.3_w0,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N7,discovery,g-0.3_w0,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.17406541695313751
N7,discovery,g-0.3_w0,EEG_only,outliers,clean_HbO,16,16,0.6644687674430845,0.763671875,0.08335325175914937
N7,discovery,g-0.3_w0,EEG_only,outliers,clean_HbR,16,16,0.7002711919371952,0.7705078125,0.025912029769342503
N7,discovery,g-0.3_w0,EEG_only,independent_pairing,r,16,16,0.6425013585485364,0.96484375,0.1710452896206944
N7,discovery,g-0.3_w0,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485364,0.96484375,0.1710452896206944
N7,discovery,g-0.3_w0,EEG_only,independent_pairing,clean_HbO,16,16,2.015901234917129,0.408203125,0.0797791139971277
N7,discovery,g-0.3_w0,EEG_only,independent_pairing,clean_HbR,16,16,2.07325721184308,0.4541015625,0.024652738148135962
N7,discovery,g-0.3_w0,fNIRS_only,matched_student_t,r,16,16,0.7303789308154218,0.919921875,0.20139791376119237
N7,discovery,g-0.3_w0,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7303789308154218,0.919921875,0.20139791376119237
N7,discovery,g-0.3_w0,fNIRS_only,matched_student_t,clean_HbO,16,16,0.1724194614076342,0.953125,0.033532438791644414
N7,discovery,g-0.3_w0,fNIRS_only,matched_student_t,clean_HbR,16,16,0.1691993057311677,0.955078125,0.011312428883149052
N7,discovery,g-0.3_w0,fNIRS_only,combined,r,16,16,0.9200460256509029,0.833984375,0.19685911708167214
N7,discovery,g-0.3_w0,fNIRS_only,combined,clean_EEG,16,16,1.1085188802325439,0.720703125,0.19685911708167214
N7,discovery,g-0.3_w0,fNIRS_only,combined,clean_HbO,16,16,0.36295075683726785,0.8515625,0.029422782385496355
N7,discovery,g-0.3_w0,fNIRS_only,combined,clean_HbR,16,16,0.6033443606730492,0.7431640625,0.010206059997293897
N7,discovery,g-0.3_w0,fNIRS_only,drift,r,16,16,0.7828206384642962,0.9365234375,0.20280064283041538
N7,discovery,g-0.3_w0,fNIRS_only,drift,clean_EEG,16,16,0.7828206384642962,0.9365234375,0.20280064283041538
N7,discovery,g-0.3_w0,fNIRS_only,drift,clean_HbO,16,16,0.33115925448028494,0.6357421875,0.03397637246489346
N7,discovery,g-0.3_w0,fNIRS_only,drift,clean_HbR,16,16,0.2706724140160396,0.8359375,0.011254005580987544
N7,discovery,g-0.3_w0,fNIRS_only,correlated_hb,r,16,16,0.7834578991982197,0.9208984375,0.20374002209874065
N7,discovery,g-0.3_w0,fNIRS_only,correlated_hb,clean_EEG,16,16,0.7834578991982197,0.9208984375,0.20374002209874065
N7,discovery,g-0.3_w0,fNIRS_only,correlated_hb,clean_HbO,16,16,0.1943962197325863,0.9443359375,0.035770840965258066
N7,discovery,g-0.3_w0,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21224610961608759,0.9189453125,0.011897983005991899
N7,discovery,g-0.3_w0,fNIRS_only,outliers,r,16,16,0.7073228118797044,0.9267578125,0.20160083965044576
N7,discovery,g-0.3_w0,fNIRS_only,outliers,clean_EEG,16,16,0.7073228118797044,0.9267578125,0.20160083965044576
N7,discovery,g-0.3_w0,fNIRS_only,outliers,clean_HbO,16,16,0.17743955534046643,0.943359375,0.0340229946777768
N7,discovery,g-0.3_w0,fNIRS_only,outliers,clean_HbR,16,16,0.19852799455508205,0.96484375,0.011536831317217843
N7,discovery,g-0.3_w0,fNIRS_only,independent_pairing,r,16,16,1.9985992793687677,0.5400390625,0.2018528362792732
N7,discovery,g-0.3_w0,fNIRS_only,independent_pairing,clean_EEG,16,16,1.9985992793687677,0.5400390625,0.2018528362792732
N7,discovery,g-0.3_w0,fNIRS_only,independent_pairing,clean_HbO,16,16,0.18628669358990213,0.9365234375,0.03352616060044202
N7,discovery,g-0.3_w0,fNIRS_only,independent_pairing,clean_HbR,16,16,0.20373359917468611,0.953125,0.011300303738483071
N7,discovery,g-0.3_w0.25,full,matched_student_t,r,16,16,0.5724853157479743,0.9111328125,0.14882975183925112
N7,discovery,g-0.3_w0.25,full,matched_student_t,clean_EEG,16,16,0.5724853157479743,0.9111328125,0.14882975183925112
N7,discovery,g-0.3_w0.25,full,matched_student_t,clean_HbO,16,16,0.16351199028793334,0.9560546875,0.03226124668386095
N7,discovery,g-0.3_w0.25,full,matched_student_t,clean_HbR,16,16,0.17210580623357025,0.9501953125,0.011040830670086321
N7,discovery,g-0.3_w0.25,full,combined,r,16,16,0.8221747068003824,0.7548828125,0.1471011779552179
N7,discovery,g-0.3_w0.25,full,combined,clean_EEG,16,16,0.9028592258003295,0.689453125,0.1471011779552179
N7,discovery,g-0.3_w0.25,full,combined,clean_HbO,16,16,0.4095575134844862,0.8330078125,0.029764756605999462
N7,discovery,g-0.3_w0.25,full,combined,clean_HbR,16,16,0.6400291414571018,0.7294921875,0.01020831663501072
N7,discovery,g-0.3_w0.25,full,drift,r,16,16,0.6855761187622149,0.890625,0.14897834510225047
N7,discovery,g-0.3_w0.25,full,drift,clean_EEG,16,16,0.6855761187622149,0.890625,0.14897834510225047
N7,discovery,g-0.3_w0.25,full,drift,clean_HbO,16,16,0.3433082422336885,0.6279296875,0.032721774642849116
N7,discovery,g-0.3_w0.25,full,drift,clean_HbR,16,16,0.26990841465022974,0.830078125,0.01099030139253327
N7,discovery,g-0.3_w0.25,full,correlated_hb,r,16,16,0.6124321949477887,0.9052734375,0.14922762290244868
N7,discovery,g-0.3_w0.25,full,correlated_hb,clean_EEG,16,16,0.6124321949477887,0.9052734375,0.14922762290244868
N7,discovery,g-0.3_w0.25,full,correlated_hb,clean_HbO,16,16,0.1817257444545392,0.958984375,0.03466771858019826
N7,discovery,g-0.3_w0.25,full,correlated_hb,clean_HbR,16,16,0.19804754062440916,0.935546875,0.011639546886581916
N7,discovery,g-0.3_w0.25,full,outliers,r,16,16,0.6068958338661296,0.900390625,0.14930028539525925
N7,discovery,g-0.3_w0.25,full,outliers,clean_EEG,16,16,0.6068958338661296,0.900390625,0.14930028539525925
N7,discovery,g-0.3_w0.25,full,outliers,clean_HbO,16,16,0.17559646966093256,0.939453125,0.03301296373757619
N7,discovery,g-0.3_w0.25,full,outliers,clean_HbR,16,16,0.19573522905888702,0.953125,0.01130792973592683
N7,discovery,g-0.3_w0.25,full,independent_pairing,r,16,16,1.5780490458060918,0.548828125,0.1500965431070298
N7,discovery,g-0.3_w0.25,full,independent_pairing,clean_EEG,16,16,1.5780490458060918,0.548828125,0.1500965431070298
N7,discovery,g-0.3_w0.25,full,independent_pairing,clean_HbO,16,16,0.3200489281243101,0.7998046875,0.03618539179325904
N7,discovery,g-0.3_w0.25,full,independent_pairing,clean_HbR,16,16,0.2892072183802845,0.876953125,0.0119640195866327
N7,discovery,g-0.3_w0.25,EEG_only,matched_student_t,r,16,16,0.5305483201736605,0.9677734375,0.17361750040196847
N7,discovery,g-0.3_w0.25,EEG_only,matched_student_t,clean_EEG,16,16,0.5305483201736605,0.9677734375,0.17361750040196847
N7,discovery,g-0.3_w0.25,EEG_only,matched_student_t,clean_HbO,16,16,0.5890926183577367,0.80078125,0.08572870269896342
N7,discovery,g-0.3_w0.25,EEG_only,matched_student_t,clean_HbR,16,16,0.577371760038991,0.8232421875,0.02612449825670775
N7,discovery,g-0.3_w0.25,EEG_only,combined,r,16,16,0.998393014231908,0.6865234375,0.17226025197063935
N7,discovery,g-0.3_w0.25,EEG_only,combined,clean_EEG,16,16,0.611821110264996,0.943359375,0.17226025197063935
N7,discovery,g-0.3_w0.25,EEG_only,combined,clean_HbO,16,16,2.027946143149425,0.6044921875,0.08376004736661437
N7,discovery,g-0.3_w0.25,EEG_only,combined,clean_HbR,16,16,2.3733002419928058,0.6884765625,0.025443281869014737
N7,discovery,g-0.3_w0.25,EEG_only,drift,r,16,16,0.7362108757636971,0.9130859375,0.1732070831219195
N7,discovery,g-0.3_w0.25,EEG_only,drift,clean_EEG,16,16,0.7362108757636971,0.9130859375,0.1732070831219195
N7,discovery,g-0.3_w0.25,EEG_only,drift,clean_HbO,16,16,0.6933389883812554,0.80859375,0.08188663434036143
N7,discovery,g-0.3_w0.25,EEG_only,drift,clean_HbR,16,16,0.6360263424228101,0.8447265625,0.024361579664430883
N7,discovery,g-0.3_w0.25,EEG_only,correlated_hb,r,16,16,0.6015059812457975,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0.25,EEG_only,correlated_hb,clean_EEG,16,16,0.6015059812457975,0.9619140625,0.171746884743743
N7,discovery,g-0.3_w0.25,EEG_only,correlated_hb,clean_HbO,16,16,0.6270183857998672,0.771484375,0.0823999580774544
N7,discovery,g-0.3_w0.25,EEG_only,correlated_hb,clean_HbR,16,16,0.623978744293227,0.763671875,0.024885758706105005
N7,discovery,g-0.3_w0.25,EEG_only,outliers,r,16,16,0.6109234792644906,0.9423828125,0.1740654169531375
N7,discovery,g-0.3_w0.25,EEG_only,outliers,clean_EEG,16,16,0.6109234792644906,0.9423828125,0.1740654169531375
N7,discovery,g-0.3_w0.25,EEG_only,outliers,clean_HbO,16,16,0.6513144955715138,0.7978515625,0.0861558887287331
N7,discovery,g-0.3_w0.25,EEG_only,outliers,clean_HbR,16,16,0.6913477919181306,0.783203125,0.026276320513976686
N7,discovery,g-0.3_w0.25,EEG_only,independent_pairing,r,16,16,0.6425013585485363,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w0.25,EEG_only,independent_pairing,clean_EEG,16,16,0.6425013585485363,0.96484375,0.17104528962069437
N7,discovery,g-0.3_w0.25,EEG_only,independent_pairing,clean_HbO,16,16,2.0471193721279772,0.4130859375,0.08225737959730033
N7,discovery,g-0.3_w0.25,EEG_only,independent_pairing,clean_HbR,16,16,2.112419683986107,0.4453125,0.02495714417670764
N7,discovery,g-0.3_w0.25,fNIRS_only,matched_student_t,r,16,16,0.7598913236004441,0.896484375,0.18674135424526347
N7,discovery,g-0.3_w0.25,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7598913236004441,0.896484375,0.18674135424526347
N7,discovery,g-0.3_w0.25,fNIRS_only,matched_student_t,clean_HbO,16,16,0.17258507556678926,0.966796875,0.03529056469201401
N7,discovery,g-0.3_w0.25,fNIRS_only,matched_student_t,clean_HbR,16,16,0.1703594555719805,0.9560546875,0.011570908128832161
N7,discovery,g-0.3_w0.25,fNIRS_only,combined,r,16,16,0.9553377344699424,0.783203125,0.1822943369608107
N7,discovery,g-0.3_w0.25,fNIRS_only,combined,clean_EEG,16,16,1.1327808046021601,0.6728515625,0.1822943369608107
N7,discovery,g-0.3_w0.25,fNIRS_only,combined,clean_HbO,16,16,0.3644114541814295,0.8662109375,0.031104462287622064
N7,discovery,g-0.3_w0.25,fNIRS_only,combined,clean_HbR,16,16,0.6051369743461541,0.7568359375,0.010430661244593548
N7,discovery,g-0.3_w0.25,fNIRS_only,drift,r,16,16,0.7942018318379679,0.904296875,0.18809614958066279
N7,discovery,g-0.3_w0.25,fNIRS_only,drift,clean_EEG,16,16,0.7942018318379679,0.904296875,0.18809614958066279
N7,discovery,g-0.3_w0.25,fNIRS_only,drift,clean_HbO,16,16,0.33093325153830744,0.6640625,0.03579386581623756
N7,discovery,g-0.3_w0.25,fNIRS_only,drift,clean_HbR,16,16,0.26671503528518226,0.8544921875,0.011522450698681769
N7,discovery,g-0.3_w0.25,fNIRS_only,correlated_hb,r,16,16,0.8150640354982626,0.8759765625,0.18911932291234748
N7,discovery,g-0.3_w0.25,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8150640354982626,0.8759765625,0.18911932291234748
N7,discovery,g-0.3_w0.25,fNIRS_only,correlated_hb,clean_HbO,16,16,0.1994893913711297,0.9443359375,0.03772336270558376
N7,discovery,g-0.3_w0.25,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21391764977559186,0.9306640625,0.012193427682519447
N7,discovery,g-0.3_w0.25,fNIRS_only,outliers,r,16,16,0.7340593828638127,0.890625,0.18704983903611483
N7,discovery,g-0.3_w0.25,fNIRS_only,outliers,clean_EEG,16,16,0.7340593828638127,0.890625,0.18704983903611483
N7,discovery,g-0.3_w0.25,fNIRS_only,outliers,clean_HbO,16,16,0.1782767716942604,0.9501953125,0.035869589896966744
N7,discovery,g-0.3_w0.25,fNIRS_only,outliers,clean_HbR,16,16,0.1954009753462783,0.96484375,0.011810800419063959
N7,discovery,g-0.3_w0.25,fNIRS_only,independent_pairing,r,16,16,1.9438981994739652,0.517578125,0.1872505163566752
N7,discovery,g-0.3_w0.25,fNIRS_only,independent_pairing,clean_EEG,16,16,1.9438981994739652,0.517578125,0.1872505163566752
